video_id,comment_text,comment_date,comment_author,comment_id
0oYlOBun8UI,Ï€Î¬ÏÅÎ± Ï€Î¿Î»Ïç Ï‰ÏÅÎ±Î¯Î±ï»¿,3 months ago,Î’Î±ÏƒÎ_Î»Î_ÎºÎ® Î£Î¿ÏçÎ»Î¿Ï…,z13cxlbpaym5gp0sj23wg5oiuqviepzkd
0oYlOBun8UI,my brother isnt like that _Ÿ˜‚_Ÿ˜‚ my brother doesnt help me i cri everitimeï»¿,3 months ago,CT2S,z12pdnoodxrgwpsqh04cglibwx3tcbjjlms0k
0oYlOBun8UI,The older brother is me :pï»¿,3 months ago,TC Darkrai / Your long lost daddy Mister Cheif,z135fzqjjoj0vx3qe04cizzbvzq0gbogd3k
0oYlOBun8UI,I love this commercial _Ÿ˜¢_Ÿ˜¢_ŸŒ__ŸŒ__ŸŒ__Ÿ_“ï»¿,3 months ago,Madison Torti,z12iy3mxjzfqg1p0q22wjfa5psiifn5cb
0oYlOBun8UI,That was so amazing I was cryingï»¿,3 months ago,grizebepAJ hilcox,z12reteoporgg3vu123eyx1idsmbdhhqp04
0oYlOBun8UI,Good move 'big brother'.Â  All the bullies wanted was his Coke.Â  You ended up chipping his tooth!ï»¿,3 months ago,se7enTse7en,z12eh3mjfqmiz1v3c234jrypiknghzku4
0oYlOBun8UI,saben de que pais es la publicidad ?ï»¿,3 months ago,naty velasco,z13wcdcjypy0ilwr504ci1egwsr3ylniovg0k
0oYlOBun8UI,My older brother does the same thingï»¿,3 months ago,Pniya Smith,z13vd1ipikmqslj4c04cgjihiqasfjyxgro0k
0oYlOBun8UI,I don't know why but... but... but..... but..............THIS VIDEO MAKES ME CRY AND LAUGH AT THE SAME_Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ï»¿,3 months ago,Pniya Smith,z13kcvrpgtj2d1a0o233vnfplq2vzrf5x04
0oYlOBun8UI,His brother is hot and I love this song version btwï»¿,3 months ago,FatAndUgly Hahaha,z13jdj2xlyazvjyfr23ouf1xvmjlthpho04
0oYlOBun8UI,wh artist can sing this song!!! ..need to knowï»¿,3 months ago,Arabi mbelenje,z12tezmjjuqat1bcg23au5j5gtnlhx5nn
0oYlOBun8UI,this ad makes me emotional for some reasonï»¿,3 months ago,Giohavoc gaming,z132vv3who2jybocp23qelohqvu4hxbev
0oYlOBun8UI,I legit just came here cause the older bro is cute and I really like this songï»¿,3 months ago,Chiara Burhoe,z135j15pvuaastvsj23ldz2qmxi3g3hwc04
0oYlOBun8UI,The little brother looks soo adorableï»¿,3 months ago,Kehau Nani,z12swlr4bsrxypzq404cenvahvzmuhm51gs
0oYlOBun8UI,What's the real name is the older boy? _Ÿ˜€ï»¿,3 months ago,Dominika JuhÃ¡sz,z13hthvw0um5zr2cs233yvoptoiyyxdfc
0oYlOBun8UI,Vamo a shippear :vï»¿,3 months ago,Rocio Torres,z13gdlcr1tucsv3yc04chr4reuuevtpzekg0k
0oYlOBun8UI,who needs big brother when I beat up kids on my ownï»¿,3 months ago,iSpookyy- steam,z13sdjp4mv3ftf24w04cd3eq2oaywhe5jwc0k
0oYlOBun8UI,Damn _Ÿ˜‚_Ÿ˜‚ï»¿,3 months ago,Jake Wood,z13sdjp4mv3ftf24w04cd3eq2oaywhe5jwc0k.1466639967593958
0oYlOBun8UI,We got a badass over here guysï»¿,3 months ago,I am tha Asian Guy,z13sdjp4mv3ftf24w04cd3eq2oaywhe5jwc0k.1466766303980255
0oYlOBun8UI,Mmm do 5v1ï»¿,2 months ago,Beggar Soldier,z13sdjp4mv3ftf24w04cd3eq2oaywhe5jwc0k.1469293537580042
0oYlOBun8UI,who needs big brother when I beat up kids on my ownï»¿,3 months ago,iSpookyy- steam,z132vfviksu4frzt522cupkp1rr3elfz204
0oYlOBun8UI,This kind= Luis Suarez   0:28  :)))ï»¿,3 months ago (edited),Ferenze,z13sd5cxvljrtnhnv22sebnhdpfesh3ca
0oYlOBun8UI,Amazing cool vid and if u wont can u subscribe to me plezï»¿,3 months ago,jtROCKS 99,z135d5axnvi0jnk4j04cjpsjapn4cdsio2k
0oYlOBun8UI,"Where can I find or download that ""hit song""? :) The original is just much better than avicii's version.ï»¿",3 months ago,ZoltÃ¡n PomahÃ¡zi,z133ibqilvi5yfszi04cjbkgepext3mg2d0
0oYlOBun8UI,I need a full version of that songï»¿,3 months ago,Anne Massicotte,z131stu40maosbopm04cg13qeuzkijkbymo0k
0oYlOBun8UI,its exist alreadyï»¿,3 months ago,ken za,z131stu40maosbopm04cg13qeuzkijkbymo0k.1466483192994855
0oYlOBun8UI,me too!!ï»¿,3 months ago,Arabi mbelenje,z131stu40maosbopm04cg13qeuzkijkbymo0k.1466510395908128
0oYlOBun8UI,The song is Hey brother by Aviciiï»¿,3 months ago,Desmond Paul,z131stu40maosbopm04cg13qeuzkijkbymo0k.1466596937169419
0oYlOBun8UI,+Desmond Paul yeah she knows the song she just want's the different versionï»¿,3 months ago,Asha Nimo,z131stu40maosbopm04cg13qeuzkijkbymo0k.1467291236482525
0oYlOBun8UI,Oh okï»¿,3 months ago,Desmond Paul,z131stu40maosbopm04cg13qeuzkijkbymo0k.1467306738263785
0oYlOBun8UI,"the little brother is sooo cute, i want to cry when i watch this, he seems so innocent but gets bullied :(ï»¿",3 months ago,vladimiraa,z12sy3zh5rjishea304cj5qivoyat33q14c
0oYlOBun8UI,I love this commercial!  Great casting. They really do look like siblings.ï»¿,3 months ago,CossandraCastle,z13mxpmqypzmhrzj504cjfcgwqvqt5qj2nc0k
0oYlOBun8UI,Best commercial they ever made in my opinion. :)ï»¿,3 months ago,PokeSibz,z13mv1qhmmuxtz5be04cibcxnljlsvzreiw
0oYlOBun8UI,Es perfectoï»¿,3 months ago,Jony Delgado Careaga,z13idr0okqu4up2up22fgd350m2esfwdc
0oYlOBun8UI,Makes me mad when he hits the bottle at the end as his brother is drinking out of it. He could chip his teeth.ï»¿,3 months ago,Shannon Olivas,z12xszh52pasfbnav04cfjaaqrfithzo4so0k
0oYlOBun8UI,"They're actors. Just enjoy the sentiment behind the commercial rather than trying to pick it apart, please.ï»¿",3 months ago,Phendranaguardian,z12xszh52pasfbnav04cfjaaqrfithzo4so0k.1466401246361777
0oYlOBun8UI,+Phendranaguardian Â I don't blame the actors at all.ï»¿,3 months ago,Shannon Olivas,z12xszh52pasfbnav04cfjaaqrfithzo4so0k.1466408154009124
0oYlOBun8UI,"also, keep in mind, siblings do stuff like this all the time. Like when i was a kid i did all of this to mess with my brother. Literally, all of it. Then he grew up and now he's like a foot taller than me...but still while it lasted, it was glorious . And you forget one very important thing, kids are stupid...ï»¿",3 months ago,akiljanas,z12xszh52pasfbnav04cfjaaqrfithzo4so0k.1467133355065353
0oYlOBun8UI,Bro he just telling him even though I helped you ur not off the hookï»¿,2 weeks ago,Blast Off Ganv,z12xszh52pasfbnav04cfjaaqrfithzo4so0k.1474178895679683
0oYlOBun8UI,never get tired of watching this addï»¿,3 months ago,zohra ahmed,z12kih2qaxnadj1ie04cdnsi2sfehxpyj04
0oYlOBun8UI,"What does a european marketing major have to do, to become part of such a brilliant marketing team?ï»¿",3 months ago,BlaÅ_ â€œPunisheRRRâ€ù CilenÅ¡ek,z12mixhbyqi2x1ah204cer1h3oujzhzxeo40k
0oYlOBun8UI,Older brother strikes me as a bit of a prick.Â  Very curious advert.Â  Cannot imagine it was very effective.ï»¿,3 months ago,123paul,z13ivlf5gynpdt1uc23wzrgrszyoixwzo04
0oYlOBun8UI,plz coca cola we need the full song !!!!ï»¿,3 months ago,Jonathan Verreault,z12rwnhhsxujwpupj04cef44nubohhrzclw0k
0oYlOBun8UI,I love this commercialï»¿,3 months ago,Tasneet Kaur Suri,z13ld5fymuqky1xys04cdxqgotnmithjxas
0oYlOBun8UI,:')ï»¿,3 months ago,Antoine Guay,z12chzbwdovnzzvnx22sxt1iynbuyjwwi04
0oYlOBun8UI,Its making me crying ;(ï»¿,3 months ago,Brian Gaming,z13wjlaykpf0sxcoe04cgfoogpmudj2zm0s
0oYlOBun8UI,Cute commercialï»¿,3 months ago,Michelle Ogobor,z13kullipkirhlgk322dspjpbqr2gxz4m04
0oYlOBun8UI,this is one of the best advert you made coca cola.....i just love it..i watch mostly everydayï»¿,3 months ago,Dowshik s,z134gpjgkw34hjmzm04cg5ai2vmjip54fsw0k
0oYlOBun8UI,My favorite ad everï»¿,3 months ago,Stephan Adeyemi,z13hf5wrfpizz5k3523cdnc4wwjpthp5k04
0oYlOBun8UI,"Thus is the worst commercial Coca Cola has ever had. It is insensitive, bully and there is no tasty at all. Sorry!!!ï»¿",3 months ago,Licurgo Albuquerque,z13oez0wcrr2vnspt04chrqwukepelsj1uo0k
0oYlOBun8UI,Ok this is my favourite add of all times!ï»¿,3 months ago,Nini Levac,z12cwtqbiuunerrle22uwfaxkxbbu1g0v
0oYlOBun8UI,I love this commercial!!ï»¿,3 months ago,Kia Grigsby,z13pfbbbtrulghdah04ce5p4fvugfhij2v00k
0oYlOBun8UI,"0:53 tips bottle  Kid - laughs it off, thinking in his head ""boi u spilt it on my headphones but thats okay they probably broke but i can just put financial strain on my parents and just buy new ones for about 300 dollars when theyre really worth like 20 but hey no big deal""ï»¿",3 months ago,Agenco Productions,z134gdn5zsesu5gdb22nwbfoumjtevzrt04
0oYlOBun8UI,Lï»¿,3 months ago,turbo teabag,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1466338077492410
0oYlOBun8UI,hahahahahaha thot the same thingï»¿,3 months ago,Caleb James,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1466814622309628
0oYlOBun8UI,You tried way too hard to be funnyï»¿,1 month ago,Wilson1bs,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1470881675352296
0oYlOBun8UI,"+Wilson1bs clearly not, since it's got 8 thumbs up. :/ï»¿",1 month ago,Agenco Productions,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1470888108171529
0oYlOBun8UI,"+Agenco Productions ""8""ï»¿",1 month ago,Wilson1bs,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1470954380959071
0oYlOBun8UI,+Wilson1bs And how many likes are on your response?ï»¿,1 month ago,Agenco Productions,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1470961514831778
0oYlOBun8UI,"This isn't a competition for likes dude, I just made a comment, and others found it funny, so what valid points and arguments justify that your comment was going to change anything at all? I'm not saying mine did either btw.ï»¿",1 month ago,Agenco Productions,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1470961588127565
0oYlOBun8UI,"+Agenco Productions This is a competition for likes dude, you brought up likes in this argumentï»¿",1 month ago,Wilson1bs,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1471024953900007
0oYlOBun8UI,"+Wilson1bs That was to say that other people do like it, not in the sense of thumbs up on the comment, but people have opinionated to like it. This is a dumb argument, I'm out.ï»¿",1 month ago,Agenco Productions,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1471025071357140
0oYlOBun8UI,"+Agenco Productions ok this isnt about peoples opinion to like it, i didnt bring it up in the argumentï»¿",1 month ago,Wilson1bs,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1471025197351858
0oYlOBun8UI,+Wilson1bs it's done dude ;)ï»¿,1 month ago,Agenco Productions,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1471030427621801
0oYlOBun8UI,"+Agenco Productions Ive never mentioned anything about it being done, you brought it into the argument. ok jk i was baiting you after my first comment reallyï»¿",1 month ago,Wilson1bs,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1471037450963931
0oYlOBun8UI,+Wilson1bs lolï»¿,1 month ago,Agenco Productions,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1471038071568822
0oYlOBun8UI,"+Agenco Productions Don't worry Wilson1bs is clearly blind to notice ""he"" was the one who started it.ï»¿",3 weeks ago,Cringe Worthy,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1473475460410196
0oYlOBun8UI,"+Cringe Worthy What? ik i started it... What are you even on about, we're chill alreadyï»¿",3 weeks ago,Wilson1bs,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1473561314992541
0oYlOBun8UI,+Cringe Worthy yeah there's really no need to bring it up againï»¿,3 weeks ago,Agenco Productions,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1473562961194989
0oYlOBun8UI,"I can't help to see this argument over here but you started it Wilson1bs like who rembered ""Your trying to hard to be funny"".ï»¿",2 weeks ago,Blast Off Ganv,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1474178792356335
0oYlOBun8UI,"+Blast Off Ganv You too? it's over and it's all chill, you're the idiot.ï»¿",2 weeks ago,Wilson1bs,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1474316546962920
0oYlOBun8UI,"+Wilson1bs Yea, I just didn't see it because it wouldn't load Google+ shit.ï»¿",2 weeks ago,Cringe Worthy,z134gdn5zsesu5gdb22nwbfoumjtevzrt04.1474318454762612
0oYlOBun8UI,People who hit the dislike button probably thought it said dis I likeï»¿,3 months ago,Tanner Blank,z13ti1lxcvjvj1rtj23eu52p4wbytfmjm04
0oYlOBun8UI,i absolutely love this commercial.ï»¿,3 months ago,Humaira Brewster,z12avpprhov0i32wg04cgjrw5lecdtpjv30
0oYlOBun8UI,who else has fallen in love with an older brother? like idk he's so hot â™¥â™¥â™¥ï»¿,3 months ago,Karolina Glotko,z12rxvt4qx2md532k23mwztj3mvfvtotn
0oYlOBun8UI,Right click video. Select Loop. You are welcome :)ï»¿,3 months ago,Jinsu Varghese,z13zd3rwdzy0tlyln235snmrswmzgt2t1
0oYlOBun8UI,I'm begging you Coke to PLEASE make a full version of this song!!!ï»¿,3 months ago,Francesca,z12kwv2rlyvnglxxp04cexf4gnamfd45d4w
0oYlOBun8UI,This made my heart melt its so cuteï»¿,3 months ago,Lisa,z12wvtswlli0i1vcn23qhjs50prbgvpco
0oYlOBun8UI,Y love this budï»¿,3 months ago,Code FS,z12ijfhidmfevzyoh04cjrmjymugfvga4cc
0oYlOBun8UI,the big brother is realllllly cuteï»¿,3 months ago,Melissa Jensen,z13gfrp45weojvbem22evfi4juiayzp5p04
0oYlOBun8UI,Como se llaman?ï»¿,3 months ago,Valeria Castro Lopez,z12fidqieny4ifl4a04cf3tjooulhf34ulc0k
0oYlOBun8UI,This makes me wish I had a brother :cï»¿,3 months ago,ShootingStarAJM,z12lslnixoiiyl2mg223izfr3ybjtt2mr
0oYlOBun8UI,same here :-(ï»¿,3 months ago,Dowshik s,z12lslnixoiiyl2mg223izfr3ybjtt2mr.1466074155997771
0oYlOBun8UI,Me too but my older sister is awesome and in glad to have her _Ÿ˜„ï»¿,3 months ago,NinjaRyanC,z12lslnixoiiyl2mg223izfr3ybjtt2mr.1466312887082875
0oYlOBun8UI,+NinjaRyanC imï»¿,3 months ago,NinjaRyanC,z12lslnixoiiyl2mg223izfr3ybjtt2mr.1466312894662638
0oYlOBun8UI,Sometimes it sucks. But he's still my little bro.ï»¿,3 months ago,TheDubbbzter,z12lslnixoiiyl2mg223izfr3ybjtt2mr.1466748614356267
0oYlOBun8UI,my brother is the same as this guys older brothrrï»¿,2 months ago,Epicface232 Sam,z12lslnixoiiyl2mg223izfr3ybjtt2mr.1467997795865327
0oYlOBun8UI,Makes me wish I had A brother :c not three of them and I'm the youngest of them all :/ï»¿,2 months ago,Andy Griffin,z12lslnixoiiyl2mg223izfr3ybjtt2mr.1468420467682402
0oYlOBun8UI,same hereï»¿,2 months ago,#City man live,z12lslnixoiiyl2mg223izfr3ybjtt2mr.1468740290030522
0oYlOBun8UI,"Me, too... I love my two sisters, but sometimes they can't understand me as I wish...ï»¿",2 months ago,Cleber AurÃ©lio,z12lslnixoiiyl2mg223izfr3ybjtt2mr.1470532368496984
0oYlOBun8UI,My cousin doesn't either but he told me he had me as a brother figureï»¿,1 month ago,Blast Off Ganv,z12lslnixoiiyl2mg223izfr3ybjtt2mr.1472610743797917
0oYlOBun8UI,I have literally beaten up kids for jumping my little brother. Tho I am 19 and he's 15. I don't care for your age. I don't care if it's illegal. I don't care if you have an older brother. Invite him. But no one picks on my younger brothers.ï»¿,3 months ago,Kiko Ramirez,z12cghfwal33vhef122pwnrgzseezj0f5
0oYlOBun8UI,I'm the same with my younger cousins and siblingsï»¿,3 months ago,Miguel juarez ,z12cghfwal33vhef122pwnrgzseezj0f5.1466143935331600
0oYlOBun8UI,"That's me, i don't care if you insult me, ""bully"" me, because I can take it and I couldn't care less. But if you pick a fight with my family, especially my brother or sister I'll be the first one to bring the fight to you.ï»¿",3 months ago,ThatGuyonYoutube,z12cghfwal33vhef122pwnrgzseezj0f5.1466206701901090
0oYlOBun8UI,same I'm the only one who is allowed to be a douche to my little brotherï»¿,3 months ago,1,z12cghfwal33vhef122pwnrgzseezj0f5.1466624394817686
0oYlOBun8UI,That's your line in the sand. Good for you.ï»¿,3 months ago,Geoff Shaw,z12cghfwal33vhef122pwnrgzseezj0f5.1467463685478246
0oYlOBun8UI,that is soooo nice!ï»¿,2 months ago,Aakars V.Venogaran,z12cghfwal33vhef122pwnrgzseezj0f5.1467924038302331
0oYlOBun8UI,That's my life we hate each other then we like each otherï»¿,2 months ago,Nightfox 130,z12cghfwal33vhef122pwnrgzseezj0f5.1468363812750745
0oYlOBun8UI,Thats how I think about my younger brother tooï»¿,2 months ago,Adnan Ahmed,z12cghfwal33vhef122pwnrgzseezj0f5.1468601963430860
0oYlOBun8UI,no one can pick on your younger brothers except you! my older brother and i always pick on each other and always have each other's backs! love this commercial!ï»¿,2 months ago,superego666,z12cghfwal33vhef122pwnrgzseezj0f5.1468896059516037
0oYlOBun8UI,+superego666 de luz observar melhor 5 mm EDF deï»¿,2 months ago,Danny nu na Santa 7 texto,z12cghfwal33vhef122pwnrgzseezj0f5.1470341446394726
0oYlOBun8UI,yepï»¿,1 month ago,Flashrun85,z12cghfwal33vhef122pwnrgzseezj0f5.1471246287573331
0oYlOBun8UI,"i have no brothers but i am the middle child and i know my older sister would do anything for me, and i would do anything dor my younger sister. despite that its illegal, as long as i know she is safe. i would risk my life for herï»¿",1 month ago,Ysabela Babaran,z12cghfwal33vhef122pwnrgzseezj0f5.1472937822969555
0oYlOBun8UI,"+Kiko Ramirez No one except you, right? _Ÿ˜„ï»¿",1 month ago,Darrell Thornton,z12cghfwal33vhef122pwnrgzseezj0f5.1473017251808908
0oYlOBun8UI,Where is the full version?_Ÿ˜”ï»¿,3 months ago,Mario GÃ_mez,z13fzplzhsybfl524234ipjbnzbiiteyc04
0oYlOBun8UI,"This ad came out before I watched the movie Civil War at the theaters, and at the last part where the big brother tips the cola, everyone at the theater, (including me) were laughing. XD laughstockï»¿",3 months ago,Esther C,z12uxliy1zydhl4mh22phjbhqziigjmv0
0oYlOBun8UI,Wow c'est trop cuteï»¿,3 months ago,TheBanana Games,z12xhdoy3qn5th4wf04cg5xaxqzyzlabav40k
0oYlOBun8UI,"Full version, please. (:ï»¿",3 months ago,Talia Halcrow,z131wj1jtuqxgrrix04cj3bycprbjnsy5so0k
0oYlOBun8UI,"message of the story is appreciate your brother while you have him, or else he might commit suicide or die tragically.ï»¿",3 months ago,bannockburgerboy,z13hi3qaro2wfxoi504cdhrz0nbrhxgjocc
0oYlOBun8UI,WOOOW!!ï»¿,3 months ago,King Tricks,z12zjt5w4zm5cjqvp22ef3rompvfwbjf1
0oYlOBun8UI,"This commercial bothers me everytime I see it. An older, more attractive brother constantlyÂ picking on his bucktoothed sibling and fending off the bullies so he can once again annoy his brother by spilling his drink on him. People have an odd sense of brotherly love. My heart aches every time I see that young boy being teased by someone who he most likely idolizes. That's not loveï»¿",3 months ago,Ruby Godin,z13eexljcqq1drsct22cw5s4nnn4t3cdn
0oYlOBun8UI,the brother didn't care at the end you degenerateï»¿,3 months ago,Jeremy Hooper,z13eexljcqq1drsct22cw5s4nnn4t3cdn.1465717434724628
0oYlOBun8UI,umm do you have siblings? because if you do you would know that brothers and sisters always pick on each other and it's always humorous and not meant to be mean it's an expression for love and the point is that when the older brother sees his little brother getting bullied he defends him one because that's his little brother and two it's kind of like 'hey you can't pick on my brother only I can do that and when I do it's not because I hate him is because I love him' literally 90% of all siblings have this kind of relationship of teasing so I don't know why you're getting so uptight about itï»¿,3 months ago,Pooja !,z13eexljcqq1drsct22cw5s4nnn4t3cdn.1466124804852292
0oYlOBun8UI,yeah I have six of them. Do you have feelings?ï»¿,3 months ago,Ruby Godin,z13eexljcqq1drsct22cw5s4nnn4t3cdn.1466981011231605
0oYlOBun8UI,Avicii _Ÿ’__Ÿ’_ï»¿,3 months ago,Ä°layda BÃ_lbÃ_l,z13fevhyjkusvpxbk04ch13imxm2ifnjriw
0oYlOBun8UI,This is so cute_Ÿ˜†_Ÿ‘¶_Ÿ‘¶_Ÿ‘¶ï»¿,3 months ago,Vicky Firth,z13wu10ikpvbhj0k222ufjzi0xiuilmff
0oYlOBun8UI,I miss my big brother_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢_Ÿ˜¢ï»¿,3 months ago,Jaydin Wilkins,z13bundiuqvoijneo23teloyjxnxubgno
0oYlOBun8UI,Who else cried at the end when he helped him who else wants a big bro like hime? Me.ï»¿,3 months ago,Gabriela Zamorano,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k
0oYlOBun8UI,Meeeeeï»¿,3 months ago,Letzhie Soria,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1465669540572222
0oYlOBun8UI,I have :Dï»¿,3 months ago,Ghazal Malik,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1465814628420143
0oYlOBun8UI,I am this kinda brother.ï»¿,3 months ago,Kiko Ramirez,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1465874902415264
0oYlOBun8UI,i am a big brother like himï»¿,3 months ago,bismarkjr ofosu,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1465943447510272
0oYlOBun8UI,meï»¿,3 months ago,Pniya Smith,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1466540900215241
0oYlOBun8UI,"me,i criedï»¿",3 months ago,Pniya Smith,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1466540974837444
0oYlOBun8UI,Me the ending always gets me...ï»¿,3 months ago,Kitiara Arsenault,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1466869851326911
0oYlOBun8UI,Thank God I haveï»¿,3 months ago,Tarik Mulalic,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1467642036494638
0oYlOBun8UI,meï»¿,2 months ago,Stratos Prikes,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1468528942212884
0oYlOBun8UI,your avatar -ï»¿,2 months ago,Kinia,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1468529068697139
0oYlOBun8UI,I youst to do to my brother at my school after my teacher shows me at school at the end I criedï»¿,2 months ago,#City man live,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1468740082262913
0oYlOBun8UI,i cried a lot when i saw this on TVï»¿,2 months ago,Beggar Soldier,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1469293437883453
0oYlOBun8UI,I am that brother :)ï»¿,2 months ago,Pinga thepengu,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1469532309415376
0oYlOBun8UI,Whichï»¿,2 months ago,Tarik Mulalic,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1469533278249759
0oYlOBun8UI,well speaking of which i dont have bro but if i did i would help him with the bullies too :)ï»¿,2 months ago,KillerManiac,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1469996196860279
0oYlOBun8UI,+KillerMani acï»¿,2 months ago,Lan Anh Nguyen,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1470452257269204
0oYlOBun8UI,meeeeeeeeee I don't have any elder brother and I want himmmmmmmmmmmmmmï»¿,1 month ago,Amna Ali Ali,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1472326051399842
0oYlOBun8UI,poor youï»¿,1 month ago,Pinga thepengu,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1472343932489159
0oYlOBun8UI,Crying? Sounds like we have a bunch of limp wristed PC liberal moonbat pussies in here.ï»¿,1 month ago,BadNews Kelly Leak,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1472899306164455
0oYlOBun8UI,"+BadNews Kelly Leak Are you serious?????Its sad,not bunch of pussies,the action was cute and sad ;-;, So yeah.ï»¿",1 month ago,#City man live,z13pibtpcwueuzl5l04cjp4iguzsgfxjrm00k.1472912209433105
